,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
10232,Shot Chart Detail,0021400824,199,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-153,61,1,1,20150222,IND,GSW
10233,Shot Chart Detail,0021400824,202,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,222,1,0,20150222,IND,GSW
10234,Shot Chart Detail,0021400824,235,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,225,1,0,20150222,IND,GSW
10235,Shot Chart Detail,0021400824,294,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,29,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,37,1,1,20150222,IND,GSW
10236,Shot Chart Detail,0021400824,297,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-21,86,1,0,20150222,IND,GSW
10237,Shot Chart Detail,0021400824,305,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,17,1,0,20150222,IND,GSW
10238,Shot Chart Detail,0021400824,311,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,125,164,1,0,20150222,IND,GSW
10239,Shot Chart Detail,0021400824,337,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,-14,1,0,20150222,IND,GSW
10240,Shot Chart Detail,0021400824,343,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-217,153,1,1,20150222,IND,GSW
10241,Shot Chart Detail,0021400824,358,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-122,230,1,1,20150222,IND,GSW
10242,Shot Chart Detail,0021400824,370,202691,Klay Thompson,1610612744,Golden State Warriors,3,1,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,250,1,0,20150222,IND,GSW
10243,Shot Chart Detail,0021400824,384,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,244,30,1,1,20150222,IND,GSW
10244,Shot Chart Detail,0021400824,451,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,95,159,1,1,20150222,IND,GSW
10245,Shot Chart Detail,0021400824,484,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,4,1,0,20150222,IND,GSW
10246,Shot Chart Detail,0021400824,502,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,0,1,1,20150222,IND,GSW
10247,Shot Chart Detail,0021400824,505,202691,Klay Thompson,1610612744,Golden State Warriors,4,0,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-19,187,1,0,20150222,IND,GSW
10248,Shot Chart Detail,0021400824,538,202691,Klay Thompson,1610612744,Golden State Warriors,4,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,257,1,0,20150222,IND,GSW
10249,Shot Chart Detail,0021400838,22,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,124,56,1,0,20150224,WAS,GSW
10250,Shot Chart Detail,0021400838,35,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,54,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-2,124,1,1,20150224,WAS,GSW
10251,Shot Chart Detail,0021400838,50,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,4,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,72,1,1,20150224,WAS,GSW
10252,Shot Chart Detail,0021400838,68,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-65,269,1,0,20150224,WAS,GSW
10253,Shot Chart Detail,0021400838,83,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,9,1,0,20150224,WAS,GSW
10254,Shot Chart Detail,0021400838,200,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,86,151,1,0,20150224,WAS,GSW
10255,Shot Chart Detail,0021400838,253,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,200,108,1,1,20150224,WAS,GSW
10256,Shot Chart Detail,0021400838,261,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,5,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,23,1,0,20150224,WAS,GSW
10257,Shot Chart Detail,0021400838,264,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,39,1,1,20150224,WAS,GSW
10258,Shot Chart Detail,0021400838,274,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,30,1,0,20150224,WAS,GSW
10259,Shot Chart Detail,0021400838,285,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,9,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,20,1,1,20150224,WAS,GSW
10260,Shot Chart Detail,0021400838,428,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20150224,WAS,GSW
10261,Shot Chart Detail,0021400838,443,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,1,20150224,WAS,GSW
10262,Shot Chart Detail,0021400854,59,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,129,1,0,20150226,CLE,GSW
10263,Shot Chart Detail,0021400854,198,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,43,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,24,56,1,1,20150226,CLE,GSW
10264,Shot Chart Detail,0021400854,228,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-11,1,0,20150226,CLE,GSW
10265,Shot Chart Detail,0021400854,250,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,37,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,39,1,0,20150226,CLE,GSW
10266,Shot Chart Detail,0021400854,251,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,35,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-5,1,0,20150226,CLE,GSW
10267,Shot Chart Detail,0021400854,285,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,3,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150226,CLE,GSW
10268,Shot Chart Detail,0021400854,305,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-198,195,1,1,20150226,CLE,GSW
10269,Shot Chart Detail,0021400854,310,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-116,28,1,0,20150226,CLE,GSW
10270,Shot Chart Detail,0021400854,336,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,45,1,0,20150226,CLE,GSW
10271,Shot Chart Detail,0021400854,357,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,42,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,36,1,0,20150226,CLE,GSW
10272,Shot Chart Detail,0021400854,406,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,111,241,1,1,20150226,CLE,GSW
10273,Shot Chart Detail,0021400854,411,202691,Klay Thompson,1610612744,Golden State Warriors,3,1,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,131,1,1,20150226,CLE,GSW
10274,Shot Chart Detail,0021400854,553,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,61,1,0,20150226,CLE,GSW
10275,Shot Chart Detail,0021400861,2,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,49,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,0,20150227,TOR,GSW
10276,Shot Chart Detail,0021400861,25,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,38,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,0,20150227,TOR,GSW
10277,Shot Chart Detail,0021400861,31,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,238,1,0,20150227,TOR,GSW
10278,Shot Chart Detail,0021400861,75,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,176,1,0,20150227,TOR,GSW
10279,Shot Chart Detail,0021400861,90,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-8,1,1,20150227,TOR,GSW
10280,Shot Chart Detail,0021400861,97,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-231,135,1,1,20150227,TOR,GSW
10281,Shot Chart Detail,0021400861,99,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-226,129,1,0,20150227,TOR,GSW
10282,Shot Chart Detail,0021400861,189,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,48,1,0,20150227,TOR,GSW
10283,Shot Chart Detail,0021400861,215,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-144,71,1,1,20150227,TOR,GSW
10284,Shot Chart Detail,0021400861,229,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,10,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,50,126,1,1,20150227,TOR,GSW
10285,Shot Chart Detail,0021400861,232,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,25,1,0,20150227,TOR,GSW
10286,Shot Chart Detail,0021400861,261,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-46,227,1,1,20150227,TOR,GSW
10287,Shot Chart Detail,0021400861,286,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,7,165,1,0,20150227,TOR,GSW
10288,Shot Chart Detail,0021400861,296,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,24,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-111,11,1,1,20150227,TOR,GSW
10289,Shot Chart Detail,0021400861,299,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-4,265,1,1,20150227,TOR,GSW
10290,Shot Chart Detail,0021400861,303,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,112,1,1,20150227,TOR,GSW
10291,Shot Chart Detail,0021400861,306,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,219,1,1,20150227,TOR,GSW
10292,Shot Chart Detail,0021400861,320,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,0,20150227,TOR,GSW
10293,Shot Chart Detail,0021400880,9,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,54,149,1,1,20150301,BOS,GSW
10294,Shot Chart Detail,0021400880,12,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,247,1,0,20150301,BOS,GSW
10295,Shot Chart Detail,0021400880,43,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,175,1,0,20150301,BOS,GSW
10296,Shot Chart Detail,0021400880,64,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,59,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-246,6,1,1,20150301,BOS,GSW
10297,Shot Chart Detail,0021400880,72,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,206,1,0,20150301,BOS,GSW
10298,Shot Chart Detail,0021400880,190,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,36,101,1,1,20150301,BOS,GSW
10299,Shot Chart Detail,0021400880,210,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,238,1,0,20150301,BOS,GSW
10300,Shot Chart Detail,0021400880,214,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,1,20150301,BOS,GSW
10301,Shot Chart Detail,0021400880,226,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-6,1,1,20150301,BOS,GSW
10302,Shot Chart Detail,0021400880,245,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,58,145,1,0,20150301,BOS,GSW
10303,Shot Chart Detail,0021400880,254,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,31,44,1,0,20150301,BOS,GSW
10304,Shot Chart Detail,0021400880,302,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,177,74,1,1,20150301,BOS,GSW
10305,Shot Chart Detail,0021400880,325,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,40,192,1,0,20150301,BOS,GSW
10306,Shot Chart Detail,0021400880,334,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,142,1,0,20150301,BOS,GSW
10307,Shot Chart Detail,0021400880,350,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-73,261,1,0,20150301,BOS,GSW
10308,Shot Chart Detail,0021400880,359,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,37,1,1,20150301,BOS,GSW
10309,Shot Chart Detail,0021400880,379,202691,Klay Thompson,1610612744,Golden State Warriors,3,1,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,238,1,0,20150301,BOS,GSW
10310,Shot Chart Detail,0021400880,381,202691,Klay Thompson,1610612744,Golden State Warriors,3,1,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,190,-2,1,1,20150301,BOS,GSW
10311,Shot Chart Detail,0021400880,387,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,32,254,1,1,20150301,BOS,GSW
10312,Shot Chart Detail,0021400880,394,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,246,1,0,20150301,BOS,GSW
10313,Shot Chart Detail,0021400880,475,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,60,1,0,20150301,BOS,GSW
10314,Shot Chart Detail,0021400880,487,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,14,1,0,20150301,BOS,GSW
10315,Shot Chart Detail,0021400880,501,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-231,110,1,0,20150301,BOS,GSW
10316,Shot Chart Detail,0021400886,24,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,19,1,0,20150302,BKN,GSW
10317,Shot Chart Detail,0021400886,29,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,40,214,1,0,20150302,BKN,GSW
10318,Shot Chart Detail,0021400886,41,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,45,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,29,127,1,1,20150302,BKN,GSW
10319,Shot Chart Detail,0021400886,61,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,250,1,0,20150302,BKN,GSW
10320,Shot Chart Detail,0021400886,74,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,7,186,1,0,20150302,BKN,GSW
10321,Shot Chart Detail,0021400886,190,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,69,151,1,0,20150302,BKN,GSW
10322,Shot Chart Detail,0021400886,204,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,173,176,1,0,20150302,BKN,GSW
10323,Shot Chart Detail,0021400886,230,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,220,121,1,0,20150302,BKN,GSW
10324,Shot Chart Detail,0021400886,242,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,83,1,0,20150302,BKN,GSW
10325,Shot Chart Detail,0021400886,251,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,106,12,1,1,20150302,BKN,GSW
10326,Shot Chart Detail,0021400886,254,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-188,162,1,1,20150302,BKN,GSW
10327,Shot Chart Detail,0021400886,267,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,194,1,0,20150302,BKN,GSW
10328,Shot Chart Detail,0021400886,283,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,48,96,1,0,20150302,BKN,GSW
10329,Shot Chart Detail,0021400886,418,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,252,1,0,20150302,BKN,GSW
10330,Shot Chart Detail,0021400886,422,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,-8,1,0,20150302,BKN,GSW
10331,Shot Chart Detail,0021400886,433,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,36,Missed Shot,Running Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,20,1,0,20150302,BKN,GSW
10332,Shot Chart Detail,0021400886,444,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-11,1,0,20150302,BKN,GSW
10333,Shot Chart Detail,0021400907,2,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,43,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,9,77,1,1,20150304,GSW,MIL
